x_val,y_added,y_removed,y_combined
CAPNPROTO_DEBUG_ASSERT,105,105,210
static_assert,92,52,144
ASSERT_EQ,6,1,7
KJ_ASSERT,2,2,4
CAPNPROTO_ASSERT,2,2,4
assert,2,2,4
assertLockedByCaller,3,0,3
KJ_IASSERT,1,0,1
