x_val,y_added,y_removed,y_combined
0,2,0,4
28,1,2,2
122,1,2,2
1,2,0,2
44,0,2,2
29,1,1,1
-355,1,1,1
51,2,0,1
-40,1,1,1
4,1,0,1
133,0,1,1
6,1,0,1
13,0,1,1
14,1,0,1
16,0,1,1
154,1,0,1
26,1,0,1
33,1,0,1
34,1,0,1
169,0,1,1
188,1,0,1
67,0,1,1
196,1,0,1
98,0,1,1
100,0,1,1
101,1,0,1
235,1,0,1
-10,1,0,1
134,1,0,0
7,0,0,1
10,0,0,1
30,1,0,0
410,0,1,0
161,0,1,0
286,0,1,0
41,0,1,0
442,1,0,0
66,0,0,1
68,1,0,0
344,0,0,1
95,1,0,0
110,1,0,0
112,0,1,0
381,0,1,0
