x_val,y_added,y_removed,y_combined
201,1,1,1
114,1,1,1
34,0,1,1
2,0,1,1
4,1,0,1
234,1,0,1
10,0,1,1
138,0,1,1
13,1,0,1
18,0,1,1
25,1,0,1
91,1,0,1
325,0,1,0
38,0,1,0
148,1,0,0
