x_val,y_added,y_removed,y_combined
9,4,1,3
1,1,2,4
4,2,1,4
3,1,2,3
2,1,1,3
26,2,0,2
7,1,1,1
8,1,1,1
12,1,1,1
23,1,1,1
5,0,1,1
6,1,1,0
14,1,0,1
17,1,0,1
20,1,0,1
34,0,1,1
64,1,0,1
10,0,1,0
18,0,1,0
22,0,0,1
27,0,1,0
30,0,1,0
51,0,0,1
53,0,1,0
55,1,0,0
63,1,0,0
113,0,1,0
