x_val,y_added,y_removed,y_combined
0,51,26,72
1,19,11,19
2,7,7,7
5,4,6,7
4,3,3,4
6,4,2,4
7,2,3,2
3,1,3,2
11,1,3,2
23,1,1,2
28,1,1,2
30,1,2,1
13,1,1,1
16,2,0,1
17,1,1,1
35,1,1,1
50,1,1,1
140,1,0,1
12,0,1,1
15,1,0,1
14,0,1,1
21,1,0,1
29,1,0,1
33,1,0,1
36,1,0,1
39,1,0,1
173,1,0,1
-1,1,0,1
-2,0,1,1
514,0,1,0
9,1,0,0
27,0,1,0
34,0,1,0
37,1,0,0
179,0,1,0
60,0,1,0
61,0,0,1
62,0,1,0
194,0,1,0
73,1,0,0
458,0,0,1
460,1,0,0
-6,0,0,1
-5,0,1,0
