x_val,y_added,y_removed,y_combined
0,3,6,10
1,4,1,3
5,2,0,2
11,1,1,1
140,1,1,1
19,1,1,1
53,1,1,1
62,1,1,1
201,1,1,1
7,1,0,1
16,0,1,1
-100,1,0,1
71,1,0,1
99,1,0,1
-4,0,1,1
-3,1,0,1
-2,1,0,1
4,0,0,1
8,0,1,0
28,0,0,1
34,0,1,0
-94,0,1,0
47,1,0,0
73,0,1,0
96,0,1,0
