x_val,y_added,y_removed,y_combined
112,1,1,0
113,1,1,0
125,0,1,1
127,0,1,1
134,1,0,1
135,1,0,1
139,1,0,1
144,0,1,1
150,0,1,1
155,1,0,1
156,0,0,2
166,1,0,1
170,1,0,1
177,1,1,0
179,1,1,0
183,0,1,1
189,1,0,1
190,1,0,1
194,0,1,1
200,0,1,1
203,1,0,1
210,0,0,2
219,1,0,1
221,1,0,1
223,1,0,1
232,1,0,1
-10006,1,0,1
236,0,1,1
238,1,0,1
246,0,0,2
250,1,0,1
258,1,0,1
260,0,1,1
263,1,0,1
265,1,0,1
271,1,0,1
275,1,0,1
278,1,0,1
280,1,0,1
286,1,0,1
291,1,0,1
-1744,1,0,1
313,1,0,1
319,1,0,1
330,1,0,1
335,1,0,1
345,1,0,1
366,1,0,1
389,1,0,1
409,1,0,1
410,1,0,1
430,1,0,1
455,1,0,1
457,1,0,1
463,1,0,1
464,1,0,1
511,0,1,1
544,1,0,1
549,1,0,1
561,1,0,1
563,1,0,1
573,0,1,1
589,1,0,1
612,0,1,1
780,1,0,1
816,1,0,1
910,1,0,1
946,1,0,1
-1096,1,0,1
1014,1,0,1
-964,0,1,1
-963,1,0,1
-946,1,0,1
-899,1,0,1
1244,1,0,1
-785,1,0,1
-762,1,0,1
-715,1,0,1
-668,1,0,1
-631,1,0,1
-621,0,1,1
-612,1,0,1
-595,0,1,1
-567,1,0,1
-561,1,0,1
-554,1,0,1
-549,1,0,1
-540,1,0,1
-526,0,1,1
-520,1,0,1
-483,1,0,1
-475,1,0,1
-464,1,0,1
-463,1,0,1
-455,1,1,0
-450,1,0,1
-431,1,0,1
-429,1,0,1
-419,1,0,1
-403,1,0,1
-358,1,0,1
-356,1,0,1
-350,1,0,1
-349,0,1,1
-345,1,0,1
-342,1,0,1
-341,1,0,1
-333,1,0,1
-330,0,1,1
-329,1,0,1
-314,1,0,1
-290,0,1,1
-289,1,0,1
-287,0,1,1
-284,1,0,1
-282,1,0,1
-277,0,1,1
-268,1,0,1
-260,1,0,1
-249,1,0,1
-236,1,0,1
-234,0,1,1
-224,1,0,1
-219,0,2,0
-218,1,0,1
-217,1,0,1
-214,0,1,1
-213,1,0,1
-210,0,1,1
-205,1,0,1
-204,1,0,1
-194,0,1,1
-193,0,1,1
-189,1,0,1
