x_val,y_added,y_removed,y_combined
1,1,1,1
4,1,1,1
5,1,1,1
11,1,1,1
51,0,2,1
547,1,0,0
936,1,0,0
520,0,0,1
9,0,0,1
912,0,0,1
24,0,0,1
921,0,1,0
27,0,0,1
60,1,0,0
