x_val,y_added,y_removed,y_combined
buf && buf->unit,14,8,22
rndr.work.size == 0,2,2,4
rndr.work_bufs[BUFFER_BLOCK].size == 0,2,2,4
rndr.work_bufs[BUFFER_SPAN].size == 0,2,2,4
max_nesting > 0 && callbacks,2,1,3
md->work_bufs[BUFFER_BLOCK].size == 0,2,1,3
md->work_bufs[BUFFER_SPAN].size == 0,2,1,3
data,1,1,2
